gap_type,priority_score,target_playlist_name,target_playlist_url,target_playlist_type,songbook_id,target_genre,target_sutra,track_id,track_title,sc_url,ep_title,ep_url,play_count,like_count,engagement_rate,sutra,primary_genre,secondary_genre,current_playlist_count,current_playlists,match_reason
sutra_songbook,1997,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2248438631,Side A [02] Dare to Care (This Issue is Real) - BLOWsutra Revolt Now Dubby Bluesy Burlesque JAZZ,https://soundcloud.com/bananasutra/side-a-02-dare-to-care-this-issue-is-real-blowsutra-revolt-now-dubby-bluesy-burlesque-jazz-2,Bloom Past Doom - Vol. 2 · 2 songs EPx7 - BLOWsutra (Revolution Ring Series) Fusion Jazz,https://soundcloud.com/bananasutra/sets/bloom-past-doom-vol-2-2-songs-epx7-blowsutra-revolution-ring-series-fusion-jazz,1997,14,0.701052,BLOWsutra,JAZZ,BURLESQUE,3,"BLOWsutra, JAZZsutra, JAZZsutra (Best Of)","theme: revolt now, revolution ring, bloom past doom vol; ep_sibling: 2 track(s) from same EP already in songbook"
sutra_songbook,1997,GROWsutra : DARE (to care),https://soundcloud.com/bananasutra/sets/growsutra-dare-to-care,sutra,G-04-DARE,,GROWsutra,2248438631,Side A [02] Dare to Care (This Issue is Real) - BLOWsutra Revolt Now Dubby Bluesy Burlesque JAZZ,https://soundcloud.com/bananasutra/side-a-02-dare-to-care-this-issue-is-real-blowsutra-revolt-now-dubby-bluesy-burlesque-jazz-2,Bloom Past Doom - Vol. 2 · 2 songs EPx7 - BLOWsutra (Revolution Ring Series) Fusion Jazz,https://soundcloud.com/bananasutra/sets/bloom-past-doom-vol-2-2-songs-epx7-blowsutra-revolution-ring-series-fusion-jazz,1997,14,0.701052,BLOWsutra,JAZZ,BURLESQUE,3,"BLOWsutra, JAZZsutra, JAZZsutra (Best Of)","theme: dare to care, dare"
genre_all,1993,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2178859271,[13] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Miss Cheeky DUB,https://soundcloud.com/bananasutra/13-lembobinage-dapres-carl-sagan-french-growsutra-world-peace-miss-cheeky-dub-13,L'Embobinage (d'après Carl Sagan) • French GROWsutra EPx17,https://soundcloud.com/bananasutra/sets/lembobinage-dapres-carl-sagan-french-growsutra-epx17,1993,17,0.852985,BLOWsutra,DUB,INDIE,5,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave, OUI OUI : Pardon (my French)",track genres include INDIE but missing from genre (all) playlist
sutra_all,1993,BLOWsutra,https://soundcloud.com/bananasutra/sets/sutrablow,sutra (all),,,BLOWsutra,2178859271,[13] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Miss Cheeky DUB,https://soundcloud.com/bananasutra/13-lembobinage-dapres-carl-sagan-french-growsutra-world-peace-miss-cheeky-dub-13,L'Embobinage (d'après Carl Sagan) • French GROWsutra EPx17,https://soundcloud.com/bananasutra/sets/lembobinage-dapres-carl-sagan-french-growsutra-epx17,1993,17,0.852985,BLOWsutra,DUB,INDIE,5,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave, OUI OUI : Pardon (my French)",track sutra=BLOWsutra but missing from sutra (all) playlist
sutra_songbook,1993,KNOWsutra : PEACE (not War),https://soundcloud.com/bananasutra/sets/knowsutra-peace-not-war,sutra,G-01-PEAC,,KNOWsutra,2178859271,[13] L'Embobinage (d'après Carl Sagan) • French GROWsutra World Peace Miss Cheeky DUB,https://soundcloud.com/bananasutra/13-lembobinage-dapres-carl-sagan-french-growsutra-world-peace-miss-cheeky-dub-13,L'Embobinage (d'après Carl Sagan) • French GROWsutra EPx17,https://soundcloud.com/bananasutra/sets/lembobinage-dapres-carl-sagan-french-growsutra-epx17,1993,17,0.852985,BLOWsutra,DUB,INDIE,5,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave, OUI OUI : Pardon (my French)",theme: peace
genre_all,1986,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2324511035,[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,https://soundcloud.com/bananasutra/13-camus-dit-oui-flowsutra-fly-like-water-french-poetry-bridges-the-dub-13,Camus Dit Oui • French GROWsutra Indie Jazz LoFi Dub EPx13,https://soundcloud.com/bananasutra/sets/camus-dit-oui-growsutra-epx13,1986,23,1.158107,GROWsutra,DUB,FOLK,4,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave",track genres include FOLK but missing from genre (all) playlist
sutra_songbook,1986,FLOWsutra : FLY (like water),https://soundcloud.com/bananasutra/sets/flowsutra-fly-like-water,sutra,G-05-FLY,,FLOWsutra,2324511035,[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,https://soundcloud.com/bananasutra/13-camus-dit-oui-flowsutra-fly-like-water-french-poetry-bridges-the-dub-13,Camus Dit Oui • French GROWsutra Indie Jazz LoFi Dub EPx13,https://soundcloud.com/bananasutra/sets/camus-dit-oui-growsutra-epx13,1986,23,1.158107,GROWsutra,DUB,FOLK,4,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave",theme: fly like water
sutra_songbook,1986,OUI OUI : Pardon (my French),https://soundcloud.com/bananasutra/sets/oui-oui-pardon-my-french,sutra,G-lang-FR,,,2324511035,[13] Camus Dit Oui • FLOWsutra (Fly Like Water) French Poetry Bridges the DUB,https://soundcloud.com/bananasutra/13-camus-dit-oui-flowsutra-fly-like-water-french-poetry-bridges-the-dub-13,Camus Dit Oui • French GROWsutra Indie Jazz LoFi Dub EPx13,https://soundcloud.com/bananasutra/sets/camus-dit-oui-growsutra-epx13,1986,23,1.158107,GROWsutra,DUB,FOLK,4,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave",theme: french
genre_all,1984,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2183295803,[09] The Love Of A Dove - GROWsutra Queen of Authentic Dubby Psychedelic BLUES,https://soundcloud.com/bananasutra/09-the-love-of-a-dove-growsutra-queen-of-authentic-dubby-psychedelic-blues-9,The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,1984,17,0.856855,KNOWsutra,BLUES,FOLK,4,"BLUESsutra, BLUESsutra (Best Of), GROWsutra where we be brave, KNOWsutra : PEACE (not War)",track genres include FOLK but missing from genre (all) playlist
sutra_all,1984,KNOWsutra where questions matter,https://soundcloud.com/bananasutra/sets/sutraknow,sutra (all),,,KNOWsutra,2183295803,[09] The Love Of A Dove - GROWsutra Queen of Authentic Dubby Psychedelic BLUES,https://soundcloud.com/bananasutra/09-the-love-of-a-dove-growsutra-queen-of-authentic-dubby-psychedelic-blues-9,The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,1984,17,0.856855,KNOWsutra,BLUES,FOLK,4,"BLUESsutra, BLUESsutra (Best Of), GROWsutra where we be brave, KNOWsutra : PEACE (not War)",track sutra=KNOWsutra but missing from sutra (all) playlist
genre_all,1975,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2301494087,"[03] We're Tiny Specks, Right • BOWsutra (Cosmic Banana) Psychedelick Indie Hop Hop LOFI",https://soundcloud.com/bananasutra/03-were-tiny-specks-right-bowsutra-cosmic-banana-psychedelick-indie-hop-hop-lofi-3,We're Tiny Specks · Right • BOWsutra,https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,1975,20,1.012658,BOWsutra,LOFI,INDIE,2,"BOWsutra the last of 7 sutras · it's divine <3, LOFIsutra",track genres include INDIE but missing from genre (all) playlist
genre_best_of,1975,LOFIsutra (Best Of),https://soundcloud.com/bananasutra/sets/lofisutra-best-of,genre (best of),G-00-LOFI,LOFI,,2301494087,"[03] We're Tiny Specks, Right • BOWsutra (Cosmic Banana) Psychedelick Indie Hop Hop LOFI",https://soundcloud.com/bananasutra/03-were-tiny-specks-right-bowsutra-cosmic-banana-psychedelick-indie-hop-hop-lofi-3,We're Tiny Specks · Right • BOWsutra,https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,1975,20,1.012658,BOWsutra,LOFI,INDIE,2,"BOWsutra the last of 7 sutras · it's divine <3, LOFIsutra",primary genre LOFI + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,1975,SHOWsutra : B.J. (is for Banana Jesters),https://soundcloud.com/bananasutra/sets/showsutra-b-j-is-for-banana,sutra,G-03-BJ,,SHOWsutra,2301494087,"[03] We're Tiny Specks, Right • BOWsutra (Cosmic Banana) Psychedelick Indie Hop Hop LOFI",https://soundcloud.com/bananasutra/03-were-tiny-specks-right-bowsutra-cosmic-banana-psychedelick-indie-hop-hop-lofi-3,We're Tiny Specks · Right • BOWsutra,https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,1975,20,1.012658,BOWsutra,LOFI,INDIE,2,"BOWsutra the last of 7 sutras · it's divine <3, LOFIsutra",theme: banana
genre_all,1958,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2278406744,[11] Spit Back The Lies • BLOWsutra (Revolution Ring) Indie Gipsy Hip Hop Fusion LOFI,https://soundcloud.com/bananasutra/11-spit-back-the-lies-blowsutra-revolution-ring-indie-gipsy-hip-hop-fusion-lofi-11,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,1958,13,0.663943,BLOWsutra,LOFI,"INDIE,JAZZ",3,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of)",track genres include INDIE but missing from genre (all) playlist
genre_all,1958,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2278406744,[11] Spit Back The Lies • BLOWsutra (Revolution Ring) Indie Gipsy Hip Hop Fusion LOFI,https://soundcloud.com/bananasutra/11-spit-back-the-lies-blowsutra-revolution-ring-indie-gipsy-hip-hop-fusion-lofi-11,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,1958,13,0.663943,BLOWsutra,LOFI,"INDIE,JAZZ",3,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of)",track genres include JAZZ but missing from genre (all) playlist
sutra_songbook,1958,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2278406744,[11] Spit Back The Lies • BLOWsutra (Revolution Ring) Indie Gipsy Hip Hop Fusion LOFI,https://soundcloud.com/bananasutra/11-spit-back-the-lies-blowsutra-revolution-ring-indie-gipsy-hip-hop-fusion-lofi-11,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,1958,13,0.663943,BLOWsutra,LOFI,"INDIE,JAZZ",3,"BLOWsutra, LOFIsutra, LOFIsutra (Best Of)","theme: revolution ring, spit back the lies; ep_sibling: 1 track(s) from same EP already in songbook"
genre_all,1947,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2222937446,[07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,https://soundcloud.com/bananasutra/07-why-we-cant-be-brave-growsutra-censored-psychedelic-hip-hop-cello-indie-dub-fusion-lofi-7,Why We Can't Be Brave? ☷ GROWsutra (Censored) Cello EPx8,https://soundcloud.com/bananasutra/sets/why-we-cant-be-brave-growsutra-censored-cello-epx8,1947,29,1.489471,GROWsutra,LOFI,INDIE,4,"BLOWsutra : CENSOR(ed), GROWsutra where we be brave, LOFIsutra, LOFIsutra (Best Of)",track genres include INDIE but missing from genre (all) playlist
sutra_songbook,1947,GROWsutra : DARE (to care),https://soundcloud.com/bananasutra/sets/growsutra-dare-to-care,sutra,G-04-DARE,,GROWsutra,2222937446,[07] Why We Can't Be Brave - GROWsutra (Censored) Psychedelic Hip Hop Cello Indie Dub Fusion LOFI,https://soundcloud.com/bananasutra/07-why-we-cant-be-brave-growsutra-censored-psychedelic-hip-hop-cello-indie-dub-fusion-lofi-7,Why We Can't Be Brave? ☷ GROWsutra (Censored) Cello EPx8,https://soundcloud.com/bananasutra/sets/why-we-cant-be-brave-growsutra-censored-cello-epx8,1947,29,1.489471,GROWsutra,LOFI,INDIE,4,"BLOWsutra : CENSOR(ed), GROWsutra where we be brave, LOFIsutra, LOFIsutra (Best Of)",ep_sibling: 1 track(s) from same EP already in songbook
genre_all,1945,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2226413252,Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,https://soundcloud.com/bananasutra/side-a-06-donkeys-years-showsutra-fanana-club-gipsy-cabaret-indie-lofi-6,Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,1945,22,1.131105,GLOWsutra,LOFI,"INDIE,GIPSY",4,"LOFIsutra, LOFIsutra (Best Of), SHOWsutra : FANANA Club, SHOWsutra where bananas play",track genres include INDIE but missing from genre (all) playlist
sutra_all,1945,GLOWsutra where gratitude feeds,https://soundcloud.com/bananasutra/sets/sutraglow,sutra (all),,,GLOWsutra,2226413252,Side A [06] Donkeys Years • SHOWsutra Fanana Club Gipsy Cabaret Indie LOFI,https://soundcloud.com/bananasutra/side-a-06-donkeys-years-showsutra-fanana-club-gipsy-cabaret-indie-lofi-6,Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,1945,22,1.131105,GLOWsutra,LOFI,"INDIE,GIPSY",4,"LOFIsutra, LOFIsutra (Best Of), SHOWsutra : FANANA Club, SHOWsutra where bananas play",track sutra=GLOWsutra but missing from sutra (all) playlist
genre_all,1936,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2253218081,[01] Rainbows in the Clouds • GLOWsutra Folk Poetry Dubs the DUB,https://soundcloud.com/bananasutra/01-rainbows-in-the-clouds-glowsutra-folk-poetry-dubs-the-dub-1,Rainbows in the Clouds • GLOWsutra Dub LoFi Blues,https://soundcloud.com/bananasutra/sets/rainbows-in-the-clouds-glowsutra-dub-lofi-blues,1936,25,1.291322,GLOWsutra,DUB,FOLK,4,"DUBsutra, DUBsutra (Best Of), GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds",track genres include FOLK but missing from genre (all) playlist
sutra_songbook,1928,SHOWsutra : B.J. (is for Banana Jesters),https://soundcloud.com/bananasutra/sets/showsutra-b-j-is-for-banana,sutra,G-03-BJ,,SHOWsutra,2182601119,"[03] So, What Is Racism? KNOWsutra Rebound & Rise Jazzy Ragga DUB",https://soundcloud.com/bananasutra/03-so-what-is-racism-knowsutra-rebound-rise-jazzy-ragga-dub-3,So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,1928,16,0.829876,KNOWsutra,DUB,RAGGA,4,"DUBsutra, DUBsutra (Best Of), KNOWsutra : but(t) WHY, KNOWsutra where questions matter",theme: banana
genre_all,1925,DUBsutra,https://soundcloud.com/bananasutra/sets/dubsutra,genre (all),,DUB,,2182601155,"[14] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",https://soundcloud.com/bananasutra/14-so-what-is-racism-knowsutra-gipsy-dub-jazz-14,So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,1925,31,1.610390,KNOWsutra,JAZZ,DUB,4,"JAZZsutra, JAZZsutra (Best Of), KNOWsutra : but(t) WHY, KNOWsutra where questions matter",track genres include DUB but missing from genre (all) playlist
sutra_songbook,1925,SHOWsutra : B.J. (is for Banana Jesters),https://soundcloud.com/bananasutra/sets/showsutra-b-j-is-for-banana,sutra,G-03-BJ,,SHOWsutra,2182601155,"[14] So, What Is Racism? KNOWsutra Gipsy Dub JAZZ",https://soundcloud.com/bananasutra/14-so-what-is-racism-knowsutra-gipsy-dub-jazz-14,So · What Is Racism? KNOWsutra Gone Banana EPx17,https://soundcloud.com/bananasutra/sets/so-what-is-racism-knowsutra-gone-banana-epx17,1925,31,1.610390,KNOWsutra,JAZZ,DUB,4,"JAZZsutra, JAZZsutra (Best Of), KNOWsutra : but(t) WHY, KNOWsutra where questions matter",theme: banana
genre_all,1921,LOFIsutra,https://soundcloud.com/bananasutra/sets/lofisutra,genre (all),,LOFI,,2184717639,[02] La Force Douce - French GROWsutra Gipsy Flamenco Duende Chanson INDIE,https://soundcloud.com/bananasutra/02-la-force-douce-french-growsutra-gipsy-flamenco-duende-chanson-indie-2,La Force Douce EPx7 ✪ French GROWsutra World Peace Duende LoFi Indie Fusion,https://soundcloud.com/bananasutra/sets/la-force-douce-epx7-french-growsutra-world-peace-duende-lofi-indie-fusion,1921,15,0.780843,GROWsutra,INDIE,"LOFI,GIPSY",6,"FRENCHsutra oui oui · sacrebleu, GROWsutra : KIND(ness), GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), OUI OUI : Pardon (my French)",track genres include LOFI but missing from genre (all) playlist
sutra_songbook,1921,KNOWsutra : PEACE (not War),https://soundcloud.com/bananasutra/sets/knowsutra-peace-not-war,sutra,G-01-PEAC,,KNOWsutra,2184717639,[02] La Force Douce - French GROWsutra Gipsy Flamenco Duende Chanson INDIE,https://soundcloud.com/bananasutra/02-la-force-douce-french-growsutra-gipsy-flamenco-duende-chanson-indie-2,La Force Douce EPx7 ✪ French GROWsutra World Peace Duende LoFi Indie Fusion,https://soundcloud.com/bananasutra/sets/la-force-douce-epx7-french-growsutra-world-peace-duende-lofi-indie-fusion,1921,15,0.780843,GROWsutra,INDIE,"LOFI,GIPSY",6,"FRENCHsutra oui oui · sacrebleu, GROWsutra : KIND(ness), GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), OUI OUI : Pardon (my French)",theme: peace
genre_all,1913,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2278406753,[20] Spit Back The Lies • BLOWsutra (Revolution Ring) Psychedelic Destiny Banjo BLUES,https://soundcloud.com/bananasutra/20-spit-back-the-lies-blowsutra-revolution-ring-psychedelic-destiny-banjo-blues-20,Spit Back The Lies • BLOWsutra (Revolution Ring) EPx20,https://soundcloud.com/bananasutra/sets/spit-back-the-lies-blowsutra-epx20,1913,30,1.568217,BLOWsutra,BLUES,FOLK,4,"BLOWsutra, BLOWsutra : REVOLT (now), BLUESsutra, BLUESsutra (Best Of)",track genres include FOLK but missing from genre (all) playlist
genre_all,1897,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2253218078,[08] Rainbows in the Clouds • GLOWsutra Queen of Authentic Dubby Folk Classic BLUES,https://soundcloud.com/bananasutra/08-rainbows-in-the-clouds-glowsutra-queen-of-authentic-dubby-folk-classic-blues-8,Rainbows in the Clouds • GLOWsutra Dub LoFi Blues,https://soundcloud.com/bananasutra/sets/rainbows-in-the-clouds-glowsutra-dub-lofi-blues,1897,27,1.423300,GLOWsutra,BLUES,FOLK,4,"BLUESsutra, BLUESsutra (Best Of), GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds",track genres include FOLK but missing from genre (all) playlist
sutra_all,1894,FLOWsutra where time is space,https://soundcloud.com/bananasutra/sets/sutraflow,sutra (all),,,FLOWsutra,2180444999,"[08] Freee, La Fille • French SHOWsutra Psychedelic Ragga DUB",https://soundcloud.com/bananasutra/08-freee-la-fille-french-showsutra-psychedelic-ragga-dub-8,Freee · La Fille • French SHOWsutra Psychedelic EPx10,https://soundcloud.com/bananasutra/sets/freee-la-fille-french-showsutra-psychedelic-epx10,1894,15,0.791975,FLOWsutra,DUB,RAGGA,5,"DUBsutra, DUBsutra (Best Of), FRENCHsutra oui oui · sacrebleu, OUI OUI : Pardon (my French), SHOWsutra where bananas play",track sutra=FLOWsutra but missing from sutra (all) playlist
genre_all,1892,FOLKsutra,https://soundcloud.com/bananasutra/sets/folksutra,genre (all),,FOLK,,2085884388,[08] Queer Almighty - Tell me why - FOLK BANJOsutra,https://soundcloud.com/bananasutra/08-queer-almighty-tell-me-why-folk-banjosutra-9,Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,1892,14,0.739958,GROWsutra,FOLK,CIRCUS,4,"BANJOsutra, FOLKsutra (Best Of), GROWsutra : GOD (etc), Questions for the (kind) POPE in the Sky",track genres include FOLK but missing from genre (all) playlist
sutra_all,1892,GROWsutra where we be brave,https://soundcloud.com/bananasutra/sets/sutragrow,sutra (all),,,GROWsutra,2085884388,[08] Queer Almighty - Tell me why - FOLK BANJOsutra,https://soundcloud.com/bananasutra/08-queer-almighty-tell-me-why-folk-banjosutra-9,Queer Almighty (Holy Questions Matter) - EPx16 VOL. 02,https://soundcloud.com/bananasutra/sets/queer-almighty-holy-questions-matter-epx16-vol-02,1892,14,0.739958,GROWsutra,FOLK,CIRCUS,4,"BANJOsutra, FOLKsutra (Best Of), GROWsutra : GOD (etc), Questions for the (kind) POPE in the Sky",track sutra=GROWsutra but missing from sutra (all) playlist
sutra_songbook,1883,QUACKsutra : FOTUS Circus,https://soundcloud.com/bananasutra/sets/quacksutra-fotus-circus,sutra,G-02-CIRC,,QUACKsutra,2269276970,[01] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE,https://soundcloud.com/bananasutra/01-time-for-rebel-romance-blowsutra-revolt-now-oh-boy-psychedelic-accordion-circus-burlesque-1,Time for Rebel Romance ☆ EPx6 ☆ BLOWsutra (Revolt Now) Cabaret,https://soundcloud.com/bananasutra/sets/time-for-rebel-romance-epx6-blowsutra-revolt-now-cabaret,1883,15,0.796601,BLOWsutra,BURLESQUE,"CIRCUS,WALTZ",6,"BLOWsutra, BLOWsutra : REVOLT (now), BURLESQUEsutra, BURLESQUEsutra (Best Of), GROWsutra : KIND(ness), QUACKsutra where we sing FU",theme: circus
